0.00	106	106	S	889453	                    Alkalitalea saponilacus
0.00	2	0	F	1573805	                Marinifilaceae
0.00	2	0	F1	1717716	                  unclassified Marinifilaceae
0.00	2	2	S	1717717	                    Marinifilaceae bacterium SPP2
0.00	1	0	F	1970190	                Salinivirgaceae
0.00	1	0	G	1970191	                  Salinivirga
0.00	1	1	S	1307839	                    Salinivirga cyanobacteriivorans
0.10	35318	0	C	117743	            Flavobacteriia
0.10	35318	0	O	200644	              Flavobacteriales
0.10	35315	0	F	49546	                Flavobacteriaceae
0.05	17005	0	G	59732	                  Chryseobacterium
0.05	16774	16774	S	1324352	                    Chryseobacterium gallinarum
0.00	222	222	S	253	                    Chryseobacterium indologenes
0.00	4	4	S	2015076	                    Chryseobacterium sp. T16E-39
0.00	3	3	S	878220	                    Chryseobacterium sp. StRB126
0.00	1	1	S	1265445	                    Chryseobacterium camelliae
0.00	1	1	S	536441	                    Chryseobacterium taklimakanense
0.05	16139	0	G	28250	                  Ornithobacterium
0.05	16139	16139	S	28251	                    Ornithobacterium rhinotracheale
0.00	1365	0	G	237	                  Flavobacterium
0.00	713	713	S	996	                    Flavobacterium columnare
0.00	433	433	S	2294119	                    Flavobacterium sp. CJ74
0.00	176	176	S	2183896	                    Flavobacterium sp. HYN0056
0.00	16	16	S	312277	                    Flavobacterium indicum
0.00	10	10	S	96345	                    Flavobacterium psychrophilum
0.00	6	6	S	1306519	                    Flavobacterium commune
0.00	2	2	S	2162713	                    Flavobacterium sp. HYN0048
0.00	2	2	S	986	                    Flavobacterium johnsoniae
0.00	1	1	S	2249356	                    Flavobacterium sp. HYN0086
0.00	1	1	S	2201181	                    Flavobacterium sp. MEBiC07310
0.00	1	1	S	2175091	                    Flavobacterium sp. HYN0059
0.00	1	1	S	1355330	                    Flavobacterium faecale
0.00	1	1	S	1492737	                    Flavobacterium gilvum
0.00	384	0	G	1016	                  Capnocytophaga
0.00	213	213	S	1019	                    Capnocytophaga sputigena
0.00	143	143	S	1017	                    Capnocytophaga gingivalis
0.00	13	13	S	327575	                    Capnocytophaga leadbetteri
0.00	7	7	S	1316596	                    Capnocytophaga sp. oral taxon 878
0.00	3	3	S	28188	                    Capnocytophaga canimorsus
0.00	2	2	S	1848904	                    Capnocytophaga stomatis
0.00	1	1	S	209053	                    Capnocytophaga sp. ChDC OS43
0.00	207	0	G	76831	                  Myroides
0.00	207	207	S	1583100	                    Myroides sp. A21
0.00	149	0	G	1649495	                  Seonamhaeicola
0.00	149	149	S	1936081	                    Seonamhaeicola sp. S2-3
0.00	12	0	G	290174	                  Aquimarina
0.00	12	12	S	1714860	                    Aquimarina sp. BL5
0.00	12	0	G	52959	                  Polaribacter
0.00	5	5	S	1774273	                    Polaribacter vadi
0.00	4	4	S	313598	                    Polaribacter sp. MED152
0.00	2	2	S	996801	                    Polaribacter reichenbachii
0.00	9	0	G	1176327	                  Aureitalea
0.00	9	9	S	2094025	                    Aureitalea sp. RR4-38
0.00	7	0	G	336276	                  Olleya
0.00	5	5	S	2058135	                    Olleya sp. Bg11-27
0.00	2	2	S	639310	                    Olleya aquimaris
0.00	5	0	G	34084	                  Riemerella
0.00	5	5	S	34085	                    Riemerella anatipestifer
0.00	4	0	G	308865	                  Elizabethkingia
0.00	1	1	S	1756149	                    Elizabethkingia bruuniana
0.00	1	1	S	1117645	                    Elizabethkingia anophelis
0.00	1	1	S	172045	                    Elizabethkingia miricola
0.00	4	0	G	104267	                  Tenacibaculum
0.00	4	4	S	107401	                    Tenacibaculum maritimum
0.00	2	0	G	292691	                  Gramella
0.00	2	2	S	1250205	                    Gramella sp. MAR_2010_147
0.00	2	0	G	363408	                  Nonlabens
0.00	1	1	S	331648	                    Nonlabens spongiae
0.00	1	1	S	328515	                    Nonlabens dokdonensis
0.00	2	0	G	252356	                  Maribacter
0.00	2	2	S	1250153	                    Maribacter sp. MAR_2009_60
0.00	1	0	G	221065	                  Kordia
0.00	1	1	S	2282170	                    Kordia sp. SMS9
0.00	1	0	G	291183	                  Lacinutrix
0.00	1	1	S	1486034	                    Lacinutrix venerupis
0.00	1	0	G	1209327	                  Flavivirga
0.00	1	1	S	1803846	                    Flavivirga eckloniae
0.00	1	0	G	1013	                  Weeksella
0.00	1	1	S	1014	                    Weeksella virosa
0.00	1	0	G	216431	                  Croceibacter
0.00	1	1	S	313588	                    Croceibacter atlanticus
0.00	1	0	F	1853230	                Crocinitomicaceae
0.00	1	0	G	332102	                  Fluviicola
0.00	1	1	S	191579	                    Fluviicola taffensis
0.00	1	0	F	1755828	                Ichthyobacteriaceae
0.00	1	0	G	1755829	                  Ichthyobacterium
0.00	1	1	S	242600	                    Ichthyobacterium seriolicida
0.00	1	0	F	39782	                Blattabacteriaceae
0.00	1	0	G	34098	                  Blattabacterium
0.00	1	1	S	1653831	                    Blattabacterium cuenoti
0.00	1713	0	C	768503	            Cytophagia
0.00	1713	0	O	768507	              Cytophagales
0.00	820	0	F	1853232	                Hymenobacteraceae
0.00	418	0	G	323449	                  Pontibacter
0.00	402	402	S	400092	                    Pontibacter korlensis
0.00	16	16	S	323450	                    Pontibacter actiniarum
0.00	398	0	G	89966	                  Hymenobacter
0.00	245	245	S	1484118	                    Hymenobacter sp. PAMC 26628
0.00	151	151	S	1484116	                    Hymenobacter sp. PAMC 26554
0.00	1	1	S	1850093	                    Hymenobacter nivis
0.00	3	0	G	1379908	                  Rufibacter
0.00	2	2	S	512763	                    Rufibacter tibetensis
0.00	1	1	S	1379909	                    Rufibacter sp. DG15C
0.00	493	0	F	89373	                Cytophagaceae
0.00	260	0	G	861914	                  Fibrella
0.00	260	260	S	651143	                    Fibrella aestuarina
0.00	141	0	G	107	                  Spirosoma
0.00	78	78	S	2057025	                    Spirosoma pollinicola
0.00	48	48	S	564064	                    Spirosoma rigui
0.00	14	14	S	1178516	                    Spirosoma montaniterrae
0.00	91	0	G	105	                  Runella
0.00	88	88	S	2259595	                    Runella sp. HYN0085
0.00	3	3	S	106	                    Runella slithyformis
0.00	314	0	F	563798	                Cyclobacteriaceae
0.00	312	0	G	390846	                  Echinicola
0.00	312	312	S	390884	                    Echinicola vietnamensis
0.00	1	1	G	246875	                  Algoriphagus
0.00	1	0	G	68288	                  Cyclobacterium
0.00	1	1	S	104	                    Cyclobacterium marinum
0.00	79	0	F	200667	                Flammeovirgaceae
0.00	74	0	F1	340671	                  unclassified Flammeovirgaceae
0.00	74	74	S	1257021	                    Flammeovirgaceae bacterium 311
0.00	3	0	G	869806	                  Marivirga
0.00	3	3	S	1006	                    Marivirga tractuosa
0.00	2	0	G	59739	                  Flammeovirga
0.00	2	2	S	1191459	                    Flammeovirga sp. MY04
0.00	3	0	O1	1124781	                unclassified Cytophagales
0.00	2	0	G	1433993	                  Chryseolinea
0.00	2	2	S	2321403	                    Chryseolinea sp. KIS68-18
0.00	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
0.00	1	1	S	1945892	                    Cytophagales bacterium TFI 002
0.00	1	0	F	1937968	                Bernardetiaceae
0.00	1	0	G	1937972	                  Bernardetia
0.00	1	1	S	999	                    Bernardetia litoralis
0.00	1	0	F	1853234	                Persicobacteraceae
0.00	1	0	G	59740	                  Persicobacter
0.00	1	1	S	1085624	                    Persicobacter sp. JZB09
0.00	1	0	F	1501348	                Amoebophilaceae
0.00	1	0	G	281119	                  Candidatus Amoebophilus
0.00	1	1	S	281120	                    Candidatus Amoebophilus asiaticus
0.00	820	0	C	117747	            Sphingobacteriia
0.00	820	0	O	200666	              Sphingobacteriales
0.00	820	0	F	84566	                Sphingobacteriaceae
0.00	504	0	G	84567	                  Pedobacter
0.00	336	336	S	984	                    Pedobacter heparinus
0.00	158	158	S	363852	                    Pedobacter ginsengisoli
0.00	5	5	S	1727164	                    Pedobacter sp. PACM 27299
0.00	3	3	S	430522	                    Pedobacter steynii
0.00	1	1	S	188932	                    Pedobacter cryoconitis
0.00	186	0	G	423349	                  Mucilaginibacter
0.00	120	120	S	1550579	                    Mucilaginibacter gotjawali
0.00	66	66	S	423351	                    Mucilaginibacter paludis
0.00	118	0	G	929509	                  Solitalea
0.00	118	118	S	995	                    Solitalea canadensis
0.00	5	0	G	1649482	                  Pseudopedobacter
0.00	5	5	S	151895	                    Pseudopedobacter saltans
0.00	5	0	G	28453	                  Sphingobacterium
0.00	2	2	S	2003121	                    Sphingobacterium sp. G1-14
0.00	2	2	S	1933220	                    Sphingobacterium sp. B29
0.00	293	0	C	1853228	            Chitinophagia
0.00	293	0	O	1853229	              Chitinophagales
0.00	293	0	F	563835	                Chitinophagaceae
0.00	271	0	G	379899	                  Niabella
0.00	270	270	S	446683	                    Niabella soli
0.00	1	1	S	1176587	                    Niabella ginsenosidivorans
0.00	14	0	G	398041	                  Flavisolibacter
0.00	14	14	S	1492898	                    Flavisolibacter tropicus
0.00	3	0	G	1769012	                  Arachidicoccus
0.00	2	2	S	2341117	                    Arachidicoccus sp. KIS59-12
0.00	1	1	S	1850526	                    Arachidicoccus sp. BS20
0.00	3	0	G	79328	                  Chitinophaga
0.00	1	1	S	2033437	                    Chitinophaga sp. MD30
0.00	1	1	S	2029983	                    Chitinophaga caeni
0.00	1	1	S	79329	                    Chitinophaga pinensis
0.00	1	0	G	1884792	                  Pseudoflavitalea
0.00	1	1	S	2315862	                    Pseudoflavitalea sp. 5GH32-13
0.00	1	0	G	354354	                  Niastella
0.00	1	1	S	354356	                    Niastella koreensis
0.00	3	0	O	1100069	            Bacteroidetes Order II. Incertae sedis
0.00	3	0	F	563843	              Rhodothermaceae
0.00	1	0	G	146918	                Salinibacter
0.00	1	1	S	146919	                  Salinibacter ruber
0.00	1	0	G	29548	                Rhodothermus
0.00	1	1	S	29549	                  Rhodothermus marinus
0.00	1	0	P1	171558	            unclassified Bacteroidetes
0.00	1	0	P2	37452	              unclassified Bacteroidetes (miscellaneous)
0.00	1	1	S	1457365	                Bacteroidetes bacterium Omega
0.00	155	0	P	1090	          Chlorobi
0.00	155	0	C	191410	            Chlorobia
0.00	155	0	O	191411	              Chlorobiales
0.00	155	0	F	191412	                Chlorobiaceae
0.00	155	0	F1	274493	                  Chlorobium/Pelodictyon group
0.00	153	0	G	1099	                    Pelodictyon
0.00	153	153	S	34090	                      Pelodictyon phaeoclathratiforme
0.00	2	0	G	1091	                    Chlorobium
0.00	2	2	S	1096	                      Chlorobium phaeobacteroides
0.00	1	0	P	142182	        Gemmatimonadetes
0.00	1	0	C	219685	          Gemmatimonadetes
0.00	1	0	O	219686	            Gemmatimonadales
0.00	1	0	F	219687	              Gemmatimonadaceae
0.00	1	0	G	1706036	                Gemmatirosa
0.00	1	1	S	861299	                  Gemmatirosa kalamazoonesis
8.12	2783709	0	P	1224	      Proteobacteria
8.08	2772360	0	C	1236	        Gammaproteobacteria
7.56	2592864	0	O	91347	          Enterobacterales
7.55	2588217	0	F	543	            Enterobacteriaceae
6.99	2396602	0	G	570	              Klebsiella
5.86	2007780	2007780	S	244366	                Klebsiella variicola
1.04	357477	357477	S	573	                Klebsiella pneumoniae
0.02	5247	5247	S	2026240	                Klebsiella quasivariicola
0.05	17826	17826	S	1463165	                Klebsiella quasipneumoniae
0.01	1932	1932	S	548	                Klebsiella aerogenes
0.02	5243	5243	S	571	                Klebsiella oxytoca
0.00	1021	1021	S	1134687	                Klebsiella michiganensis
0.00	74	74	S	1934254	                Klebsiella sp. M5al
0.41	140970	0	G	561	              Escherichia
0.41	140912	140912	S	562	                Escherichia coli
0.00	54	54	S	208962	                Escherichia albertii
0.00	3	3	S	1499973	                Escherichia marmotae
0.05	18413	0	G	547	              Enterobacter
0.05	18135	0	G1	354276	                Enterobacter cloacae complex
0.04	14872	14872	S	550	                  Enterobacter cloacae
0.00	372	372	S	2027919	                  Enterobacter cloacae complex sp.
0.01	2480	2480	S	158836	                  Enterobacter hormaechei
0.00	239	239	S	61645	                  Enterobacter asburiae
0.00	136	136	S	2077136	                  Enterobacter cloacae complex sp. FDA-CDC-AR_0164
0.00	12	12	S	69218	                  Enterobacter cancerogenus
0.00	21	21	S	1812935	                  Enterobacter roggenkampii
0.00	62	62	S	1914861	                Enterobacter sp. SA187
0.00	53	53	S	881260	                Enterobacter bugandensis
0.00	102	102	S	1560339	                Enterobacter sp. E20
0.00	15	15	S	1692238	                Enterobacter sp. FY-07
0.00	21	21	S	1166130	                Enterobacter sp. R4-368
0.00	15	15	S	399742	                Enterobacter sp. 638
0.00	7	7	S	1868135	                Enterobacter sp. HK169
0.01	4244	0	G	544	              Citrobacter
0.01	4135	0	G1	1344959	                Citrobacter freundii complex
0.01	2491	2491	S	2066049	                  Citrobacter freundii complex sp. CFNIH2
0.00	1480	1480	S	546	                  Citrobacter freundii
0.00	67	67	S	67827	                  Citrobacter werkmanii
0.00	34	34	S	133448	                  Citrobacter youngae
0.00	38	38	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
0.00	13	13	S	57706	                  Citrobacter braakii
0.00	8	8	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
0.00	72	72	S	545	                Citrobacter koseri
0.00	19	19	S	67825	                Citrobacter rodentium
0.00	8	8	S	1702170	                Citrobacter sp. FDAARGOS_156
0.00	6	6	S	35703	                Citrobacter amalonaticus
0.00	2	2	S	67824	                Citrobacter farmeri
0.04	15098	0	G	590	              Salmonella
0.04	14983	14983	S	28901	                Salmonella enterica
0.00	114	114	S	54736	                Salmonella bongori
0.01	3433	0	G	160674	              Raoultella
0.01	2093	2093	S	54291	                Raoultella ornithinolytica
0.00	459	459	S	575	                Raoultella planticola
0.00	880	880	S	2259647	                Raoultella sp. X13
0.00	1171	0	G	158483	              Cedecea
0.00	1171	1171	S	158822	                Cedecea neteri
0.01	3317	0	G	413496	              Cronobacter
0.01	2986	2986	S	413503	                Cronobacter malonaticus
0.00	196	196	S	28141	                Cronobacter sakazakii
0.00	39	39	S	413501	                Cronobacter muytjensii
0.00	41	41	S	535744	                Cronobacter universalis
0.00	30	30	S	1163710	                Cronobacter condimenti
0.00	16	16	S	413502	                Cronobacter turicensis
0.00	6	6	S	413497	                Cronobacter dublinensis
0.01	3637	0	F1	191675	              unclassified Enterobacteriaceae
0.01	3627	0	F2	36866	                unclassified Enterobacteriaceae (miscellaneous)
0.01	3335	3335	S	2052938	                  Enterobacteriaceae bacterium S05
0.00	69	69	S	891974	                  Plautia stali symbiont
0.00	118	118	S	2066051	                  Enterobacteriaceae bacterium ENNIH1
0.00	26	26	S	693444	                  Enterobacteriaceae bacterium strain FGI 57
0.00	73	73	S	2282309	                  Enterobacteriaceae bacterium w17
0.00	3	3	S	2282310	                  Enterobacteriaceae bacterium w6
0.00	10	0	F2	84563	                ant, tsetse, mealybug, aphid, etc. endosymbionts
0.00	5	0	G	1906657	                  Candidatus Doolittlea
0.00	5	5	S	1778262	                    Candidatus Doolittlea endobia
0.00	3	0	F3	199891	                  mealybug secondary endosymbionts
0.00	3	3	S	1835721	                    secondary endosymbiont of Trabutina mannipara
0.00	1	0	G	1906661	                  Candidatus Gullanella
0.00	1	1	S	1070130	                    Candidatus Gullanella endobia
0.00	1	0	F3	84564	                  ant endosymbionts
0.00	1	1	G	203804	                    Candidatus Blochmannia
0.00	275	0	G	1330547	              Kosakonia
0.00	76	76	S	208223	                Kosakonia cowanii
0.00	83	83	S	497725	                Kosakonia oryzae
0.00	51	51	S	1158459	                Kosakonia sacchari
0.00	63	63	S	283686	                Kosakonia radicincitans
0.00	252	0	G	1330546	              Pluralibacter
0.00	164	164	S	1334193	                [Enterobacter] lignolyticus
0.00	88	88	S	61647	                Pluralibacter gergoviae
0.00	147	0	G	1330545	              Lelliottia
0.00	73	73	S	61646	                Lelliottia amnigena
0.00	61	61	S	2153385	                Lelliottia sp. WB101
0.00	13	13	S	1907578	                Lelliottia jeotgali
0.00	258	0	G	579	              Kluyvera
0.00	258	258	S	61648	                Kluyvera intermedia
0.00	249	0	G	83654	              Leclercia
0.00	208	208	S	1920116	                Leclercia sp. LSNIH3
0.00	38	38	S	1920114	                Leclercia sp. LSNIH1
0.00	2	2	S	83655	                Leclercia adecarboxylata
0.00	66	0	G	1335483	              Shimwellia
0.00	66	66	S	563	                Shimwellia blattae
0.00	23	0	G	929812	              Gibbsiella
0.00	23	23	S	929813	                Gibbsiella quercinecans
0.00	8	0	G	2172100	              Limnobaculum
0.00	8	8	S	2172103	                Limnobaculum parvum
0.00	44	0	G	620	              Shigella
0.00	21	21	S	623	                Shigella flexneri
0.00	22	22	S	622	                Shigella dysenteriae
0.00	1	0	G	401618	              Candidatus Riesia
0.00	1	1	S	428411	                Candidatus Riesia pediculischaeffi
0.01	2766	0	F	1903411	            Yersiniaceae
0.01	2060	0	G	613	              Serratia
0.00	782	782	S	615	                Serratia marcescens
0.00	1108	1108	S	1758196	                Serratia sp. SSNIH1
0.00	113	113	S	488142	                Serratia sp. SCBI
0.00	20	20	S	47917	                Serratia fonticola
0.00	13	13	S	104623	                Serratia sp. ATCC 39006
0.00	14	14	S	82996	                Serratia plymuthica
0.00	1	1	S	1759437	                Serratia sp. YD25
0.00	1	1	S	671990	                Serratia sp. FGI94
0.00	1	1	S	614	                Serratia liquefaciens
0.00	1	1	S	61652	                Serratia rubidaea
0.00	1	1	S	61651	                Serratia ficaria
0.00	604	0	G	629	              Yersinia
0.00	44	44	S	630	                Yersinia enterocolitica
0.00	76	76	S	631	                Yersinia intermedia
0.00	16	16	S	29484	                Yersinia frederiksenii
0.00	11	11	S	29486	                Yersinia ruckeri
0.00	10	10	S	263819	                Yersinia aleksiciae
0.00	48	48	S	28152	                Yersinia kristensenii
0.00	5	5	S	935293	                Yersinia entomophaga
0.00	5	5	S	29483	                Yersinia aldovae
0.00	385	0	G1	1649845	                Yersinia pseudotuberculosis complex
0.00	385	385	S	632	                  Yersinia pestis
0.00	1	1	S	419257	                Yersinia massiliensis
0.00	82	0	G	34037	              Rahnella
0.00	63	63	S	34038	                Rahnella aquatilis
0.00	18	18	S	1805933	                Rahnella sp. ERMR1:05
0.00	15	0	G	1745211	              Chania
0.00	15	15	S	1639108	                Chania multitudinisentens
0.00	3	0	G	1927833	              Candidatus Fukatsuia
0.00	3	3	S	1878942	                Candidatus Fukatsuia symbiotica
0.00	742	0	F	1903409	            Erwiniaceae
0.00	504	0	G	53335	              Pantoea
0.00	210	210	S	592316	                Pantoea sp. At-9b
0.00	129	129	S	553	                Pantoea ananatis
0.00	50	50	S	470934	                Pantoea vagans
0.00	48	48	S	665914	                Pantoea gaviniae
0.00	22	22	S	1891675	                Pantoea alhagi
0.00	22	22	S	1484158	                Pantoea sp. PSNIH1
0.00	8	8	S	1235990	                Candidatus Pantoea carbekii
0.00	6	6	S	1076550	                Pantoea rwandensis
0.00	5	0	G1	1654067	                Pantoea agglomerans group
0.00	5	5	S	549	                  Pantoea agglomerans
0.00	1	1	S	66269	                Pantoea stewartii
0.00	131	0	G	551	              Erwinia
0.00	66	66	S	79967	                Erwinia pyrifoliae
0.00	39	39	S	182337	                Erwinia billingiae
0.00	13	13	S	552	                Erwinia amylovora
0.00	8	8	S	1619313	                Erwinia gerundensis
0.00	2	2	S	55211	                Erwinia persicina
0.00	1	1	S	338565	                Erwinia tasmaniensis
0.00	100	0	G	82986	              Tatumella
0.00	52	52	S	82987	                Tatumella ptyseos
0.00	47	47	S	53336	                Tatumella citrea
0.00	5	0	G	32199	              Buchnera
0.00	5	5	S	9	                Buchnera aphidicola
0.00	1	0	G	51228	              Wigglesworthia
0.00	1	1	S	51229	                Wigglesworthia glossinidia
0.00	653	0	F	1903410	            Pectobacteriaceae
0.00	273	0	G	122277	              Pectobacterium
0.00	183	183	S	55208	                Pectobacterium wasabiae
0.00	42	42	S	554	                Pectobacterium carotovorum
0.00	18	18	S	2042057	                Pectobacterium polaris
0.00	15	15	S	1905730	                Pectobacterium parmentieri
0.00	12	12	S	29471	                Pectobacterium atrosepticum
0.00	193	0	G	71655	              Brenneria
0.00	123	123	S	598467	                Brenneria sp. EniD312
0.00	70	70	S	1109412	                Brenneria goodwinii
0.00	169	0	G	204037	              Dickeya
0.00	57	57	S	204042	                Dickeya zeae
0.00	36	36	S	204038	                Dickeya dadantii
0.00	18	18	S	204039	                Dickeya dianthicola
0.00	22	22	S	1089444	                Dickeya solani
0.00	13	13	S	556	                Dickeya chrysanthemi
0.00	9	9	S	69223	                Dickeya paradisiaca
0.00	8	8	S	2037915	                Dickeya sp. Secpp 1600
0.00	2	2	S	568766	                Dickeya sp. NCPPB 3274
0.00	16	0	G	84565	              Sodalis
0.00	16	16	S	1486991	                Candidatus Sodalis pierantonius
0.00	336	0	F	1903414	            Morganellaceae
0.00	113	0	G	586	              Providencia
0.00	33	33	S	516075	                Providencia sneebia
0.00	31	31	S	126385	                Providencia alcalifaciens
0.00	18	18	S	587	                Providencia rettgeri
0.00	8	8	S	333962	                Providencia heimbachae
0.00	13	13	S	2027290	                Providencia sp. WCHPr000369
0.00	7	7	S	588	                Providencia stuartii
0.00	99	0	G	626	              Xenorhabdus
0.00	52	52	S	628	                Xenorhabdus nematophila
0.00	28	28	S	351671	                Xenorhabdus doucetiae
0.00	9	9	S	40577	                Xenorhabdus poinarii
0.00	8	8	S	40576	                Xenorhabdus bovienii
0.00	66	0	G	583	              Proteus
0.00	31	31	S	585	                Proteus vulgaris
0.00	34	34	S	584	                Proteus mirabilis
0.00	34	0	G	29487	              Photorhabdus
0.00	18	18	S	291112	                Photorhabdus asymbiotica
0.00	5	5	S	230089	                Photorhabdus thracensis
0.00	10	10	S	2218628	                Photorhabdus laumondii
0.00	14	0	G	581	              Morganella
0.00	14	14	S	582	                Morganella morganii
0.00	9	0	G	637	              Arsenophonus
0.00	9	9	S	634113	                Candidatus Arsenophonus lipoptenae
0.00	136	0	F	1903412	            Hafniaceae
0.00	74	0	G	635	              Edwardsiella
0.00	43	43	S	636	                Edwardsiella tarda
0.00	31	31	S	67780	                Edwardsiella ictaluri
0.00	54	0	G	82982	              Obesumbacterium
0.00	54	54	S	82983	                Obesumbacterium proteus
0.00	7	0	G	568	              Hafnia
0.00	7	7	S	569	                Hafnia alvei
0.00	6	0	F	1903416	            Budviciaceae
0.00	4	0	G	82984	              Pragia
0.00	4	4	S	82985	                Pragia fontium
0.00	2	0	G	82980	              Leminorella
0.00	2	2	S	158841	                Leminorella richardii
0.00	5	0	O1	451511	            unclassified Enterobacterales
0.00	5	0	G	702	              Plesiomonas
0.00	5	5	S	703	                Plesiomonas shigelloides
0.51	174789	0	O	135625	          Pasteurellales
0.51	174789	0	F	712	            Pasteurellaceae
0.46	156723	0	G	724	              Haemophilus
0.42	143126	143126	S	729	                Haemophilus parainfluenzae
0.01	2788	2788	S	249188	                Haemophilus pittmaniae
0.01	4229	4229	S	726	                Haemophilus haemolyticus
0.02	5195	5195	S	727	                Haemophilus influenzae
0.00	1200	1200	S	712310	                Haemophilus sp. oral taxon 036
0.00	38	38	S	730	                [Haemophilus] ducreyi
0.00	145	145	S	197575	                Haemophilus aegyptius
0.04	13735	0	G	745	              Pasteurella
0.04	13537	13537	S	747	                Pasteurella multocida
0.00	198	198	S	754	                Pasteurella dagmatis
0.01	2754	0	G	416916	              Aggregatibacter
0.00	1633	1633	S	732	                Aggregatibacter aphrophilus
0.00	547	547	S	714	                Aggregatibacter actinomycetemcomitans
0.00	573	573	S	739	                Aggregatibacter segnis
